,OBJECTID,PEC_ID,Locality,Name,Owner_Applicant,Street_Address,Parcel_ID,Acres,Building_Sq_Ft,MW_reported,Construction_Type,Build_Status,Notes,Tax_Map_link,Source_link,Lat,Long,Date_Updated,Updated_By,Lat1,Watershed,x,y
352,414,PEC-LDN-0152,Loudoun County,Allegro North Campus,YONDR JK 1 LLC,"41567 BRIARFIELD LN , ALDIE, VA, 20105",202285740000,49.05,1260000,,New,Proposed,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=202285740000&jur=107&taxyr=2025,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/c8b47962-6627-4998-a318-03e49ce25ef7?tab=locations,38.95631966,-77.54515666,2025-08-06,SEP,38.95631966,,-8632287.3529,4715416.6686
353,415,PEC-LDN-0175,Loudoun County,BRAMBLETON SHREVEPORT SOUTH DATA CENTER,STACK INFRASTRUCTURE,Evergreen Mills and Belmont Ridge Rd,161269137000,114.0,1317531,,New,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=161269137000&jur=107&taxyr=2025,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/3ABB5C2A-93A6-4300-92BE-548EFC9CF34C?tab=attachments,38.95967161,-77.5290899,2025-08-06,SEP,38.95967161,,-8630498.8093,4715896.521899998
354,416,PEC-LDN-0153,Loudoun County,Brambleton Business Campus Data Center,Amazon Data Services Inc,"42842 ARCOLA BLVD , ASHBURN",161397058000,48.3,936191,,New,Proposed,Site includes a substation which may reduce the built square footage which comes from the 2015 proffers,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=161397058000&jur=107&taxyr=2025,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/c34be238-7d4b-4f9b-9b80-152afd7a05d4?tab=locations,38.95391225,-77.51837219,2025-08-06,SEP,38.95391225,,-8629305.7193,4715072.046300001
355,417,PEC-LDN-0154,Loudoun County,Farah-Naples Data Center,BROAD RUN HOLDINGS LLC,Loudoun County Parkway and Old Ox Road,124256520000,10.58,100000,,New,Proposed,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=124256520000&jur=107&taxyr=2025,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/67e8f7f1-74de-4d91-8514-f6be79d00e61?tab=locations,38.95731003,-77.51306232,2025-08-06,SEP,38.95731003,,-8628714.6273,4715558.4441
356,418,PEC-LDN-0119,Loudoun County,NV-9 CYRUSONE,CyrusOne,43290 OLD OX RD,124369522000,39.73,525482,135.0,"Operating, Expanding",Existing,Building 1,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=124369522000&jur=107&taxyr=2024&LMparent=20,,38.95866473,-77.50507079,2025-08-06,SEP,38.95866473,,-8627825.0142,4715752.378200002
357,419,PEC-LDN-0119A,Loudoun County,NV-9 CYRUSONE,CyrusOne,43290 OLD OX RD,124369522000,,158696,,Expansion,Proposed,Building 2,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=124369522000&jur=107&taxyr=2024&LMparent=20,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/E6B940CA-E483-458E-A83C-1C54477A8FA5?tab=attachments,38.95890982,-77.5026777,2025-08-06,SEP,38.95890982,,-8627558.6167,4715787.4648
358,421,PEC-LDN-0156,Loudoun County,MERCURE BUSINESS PARK LOT 4A1B,Chuck Kuhn,"44122 MERCURE CIR , STERLING",91482155000,5.84,101579,,Redevelopment,Proposed,Currently flex warehouse,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=091482155000&jur=107&taxyr=2025,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/78825fb5-186a-4f08-ad04-930ece5b609e?tab=attachments,38.98479095,-77.48216318,2025-08-06,SEP,38.98479095,,-8625274.9508,4719493.240800001
359,422,PEC-LDN-0159,Loudoun County,GLENN DRIVE NORTH & SOUTH,Prologis,"22815 GLENN DR 101 , STERLING, VA, 20164",33179880000,42.3,1668261,,Redevelopment,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=033292608000&jur=107&taxyr=2025,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/0c62c1ce-2e62-4e22-9dd0-a540956ff321?tab=locations,38.98827417,-77.41630705,2025-08-07,SEP,38.98827417,,-8617943.8799,4719992.087200001
360,423,PEC-LDN-0161,Loudoun County,108 CARPENTER DRIVE,CARPENTER DRIVE LLC/ CHARLES S KUHN,"108 CARPENTER DR , STERLING",33370100000,3.42,52744,,Redevelopment,Proposed,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=033385671000&jur=107&taxyr=2025,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/c649938c-a42c-43c1-af23-ac3e7ece8a37?tab=locations,38.99122943,-77.42243349,2025-08-07,SEP,38.99122943,,-8618625.8721,4720415.341499999
361,424,PEC-LDN-0162,Loudoun County,IAD214,Amazon Data Services Inc,22760 PACIFIC BLV,45195615000,17.09,226456,,Complete,Existing,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=045195615000&jur=107&taxyr=2025&LMparent=20,,38.98673089,-77.43557826,2025-08-07,SEP,38.98673089,,-8620089.1412,4719771.064599998
362,425,PEC-LDN-0051,Loudoun County,DCT DULLES DOWNS Land Bay B,DCT DULLES DOWNS LLC,45220 PROLOGIS PLZ,45391908000,19.39,143563,,Complete,Existing,Data centers built between 2012 and 2014,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=045391908000&jur=107&taxyr=2025,,38.99013715,-77.4372931,2025-08-08,SEP,38.99013715,,-8620280.0363,4720258.902400002
363,426,PEC-LDN-0051A,Loudoun County,DCT DULLES DOWNS Land Bay B,DCT DULLES DOWNS LLC,22685 RELOCATION DR,45391908000,0.0,670953,,Redevelopment,Proposed,"Proposed redevelopment of an existing data center that would add 670,953 sq feet (total of 814,516 sq feet) to the site",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=045391908000&jur=107&taxyr=2025,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/dd507a64-937f-48d0-9d28-0357c26a6a7e?tab=attachments,38.98937787,-77.43784959,2025-08-08,SEP,38.98937787,,-8620341.9845,4720150.157799996
364,427,PEC-LDN-0047,Loudoun County,DCT DULLES DOWNS Land Bay A,DCT DULLES DOWNS LLC,45111 LOUDOUN DOWNS LN,45282657000,22.69,287460,,Complete,Existing,Data center built in 2016,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=045282657000&jur=107&taxyr=2025,,38.99117809,-77.44136698,2025-08-08,SEP,38.99117809,,-8620733.5385,4720407.988399997
365,428,PEC-LDN-0047A,Loudoun County,DCT DULLES DOWNS Land Bay A,DCT DULLES DOWNS LLC,45111 LOUDOUN DOWNS LN,45282657000,0.0,896837,,Redevelopment,Proposed,"Proposed redevelopment of an existing data center that would add 896,837 sq feet (total of 1,184,297 sq feet) to the site",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=045282657000&jur=107&taxyr=2025,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/dd507a64-937f-48d0-9d28-0357c26a6a7e?tab=attachments,38.99085202,-77.43926067,2025-08-08,SEP,38.99085202,,-8620499.0652,4720361.287600003
366,429,PEC-LDN-0164,Loudoun County,DULLES DISTRIBUTION Landbay B,Prologis,"45085 OLD OX RD , STERLING",46275921000,16.16,660000,,Redevelopment,Proposed,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=046275921000&jur=107&taxyr=2025&LMparent=20,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/5a05cbbe-77b4-40ec-a02a-df67cd82d9dc?tab=locations,38.97813796,-77.44190075,2025-08-08,SEP,38.97813796,,-8620792.9576,4718540.5066
367,430,PEC-LDN-0163,Loudoun County,DULLES DISTRIBUTION Landbay A,Prologis,"45055 UNDERWOOD LN , STERLING, VA, 20166",46278993000,16.32,305000,,Redevelopment,Proposed,"Includes Landbay C, 4 acre substation site",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=046278993000&jur=107&taxyr=2025,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/5a05cbbe-77b4-40ec-a02a-df67cd82d9dc?tab=locations,38.98027286,-77.44147591,2025-08-08,SEP,38.98027286,,-8620745.6646,4718846.2228000015
368,431,PEC-LDN-0042,Loudoun County,Prologis NOVA 1,Prologis,22675 DULLES SUMMIT CT,045252512000,19.51,256092,,Redevelopment,Existing,"total project footage is 500,000 sqft. Built footage (building A) has been subtracted",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=045252512000&jur=107&taxyr=2024&LMparent=20,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/687E9159-276B-4808-AB6B-55E5955749B6?tab=locations,38.98944194,-77.44954289,2025-08-08,SEP,38.98944194,,-8621643.6767,4720159.333899997
369,432,PEC-LDN-0042A,Loudoun County,DCT DULLES PHASE II,DCT DULLES PHASE II LLC,22651 DULLES SUMMIT CT,45254455000,5.85,75800,,Complete,Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=045254455000&jur=107&taxyr=2024&LMparent=20,,38.98813133,-77.45051895,2025-08-08,SEP,38.98813133,,-8621752.3312,4719971.630000003
370,433,PEC-LDN-0165,Loudoun County,VA 16,VANTAGE DATA CENTERS,"22321 PACIFIC BLVD , STERLING",44175589000,9.8,255935,,Complete,Existing,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=044175589000&jur=107&taxyr=2025&LMparent=20,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/16f9b8bf-7683-4adb-8ad2-f46dda6fda9f?tab=locations,38.99908829,-77.44114194,2025-08-08,SEP,38.99908829,,-8620708.4872,4721540.978799999
371,434,PEC-LDN-0166,Loudoun County,ME-DC Pacific,LOUDOUN TECHNOLOGY PARTNERS PROPERTY LLC,22255 PACIFIC BLVD,44267923000,32.52,589400,,Redevelopment,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=044267923000&jur=107&taxyr=2025,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/ec1e84d1-de53-45a8-917e-34be6c131039?tab=attachments,38.99985538,-77.44517599,2025-08-08,SEP,38.99985538,,-8621157.5556,4721650.857000001
372,435,PEC-LDN-0167,Loudoun County,ASH1-BRODERICK DC2,QTS,22280 RANDOLPH DR,44155625000,7.26,189890,,New,Proposed,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=044155625000&jur=107&taxyr=2025&LMparent=20,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/4501aa59-679f-4081-89ab-1b1324e19725?tab=attachments,38.99813775,-77.44936023,2025-08-08,SEP,38.99813775,,-8621623.3431,4721404.8248
373,436,PEC-LDN-0086,Loudoun County,SDC ASHBURN I,SDC ASHBURN ALPHA I LLC,44351 IMPORT PLZ,62159785000,50.0,531592,,"Operating, Expanding",Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=062159785000&jur=107&taxyr=2024&LMparent=20,,38.99620896,-77.47163813,2025-08-10,SEP,38.99620896,,-8624103.3076,4721128.553199999
374,437,PEC-LDN-0086A,Loudoun County,SDC ASHBURN I,SDC ASHBURN ALPHA I LLC,44351 IMPORT PLZ,62159785000,0.0,20000,,Expansion,Proposed,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=062159785000&jur=107&taxyr=2024&LMparent=20,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/0cdca2e2-c29e-4a7a-ab35-862bad8566e3?tab=attachments,38.99494169,-77.46915387,2025-08-10,SEP,38.99494169,,-8623826.761,4720947.038999997
375,438,PEC-LDN-0168,Loudoun County,DARAB VENTURES SIX,CloudHQ,22235 LOUDOUN COUNTY PKWY,89496314001,62.91,1538288,,New,Proposed,"LC11 & LC12. Project covers more than one parcel, the acreage represents the combined acreage",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=land_summary&UseSearch=no&pin=089496314001&jur=107&taxyr=2025&LMparent=20,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/CE0FA648-33FE-41A8-AFF4-5DD4C9FAB100,39.00596429,-77.47724342,2025-08-10,,39.00596429,,-8624727.2856,4722525.942000002
376,439,PEC-LDN-0170,Loudoun County,CORSCALE VA2 BLDG 1,Corscale,45695 RUSSELL BRANCH PKWY,41398662000,23.83,460000,,New,Proposed,"Acreage for Building 1, unclear if there will be additional buildings on this site",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=land_summary&UseSearch=no&pin=041398662000&jur=107&taxyr=2025&LMparent=20,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/F79A57A3-38E2-4887-BD02-B5B691CD8ABF?tab=attachments,39.03803974,-77.43371669,2025-08-10,SEP,39.03803974,,-8619881.9122,4727121.904600002
377,440,PEC-LDN-0171,Loudoun County,Thayer Road,"JK LAND HOLDINGS II LLC & GOELLER, KEVIN & GOELLER, RYAN",45564 THAYER RD,30465708000,9.82,305593,,New,Proposed,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=land_summary&UseSearch=no&pin=030465708000&jur=107&taxyr=2025&LMparent=20,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/93bd1580-f8d3-4bb1-845e-4b6d0c970645?tab=locations,39.026967,-77.42447832,2025-08-10,SEP,39.026967,,-8618853.5015,4725535.100400001
378,441,PEC-LDN-0169,Loudoun County,"STERLING VI, V",CyrusOne,21340 PACIFIC BLVD,42394385003,27.05,1178308,,Complete,Existing,"Project covers more than one parcel, the acreage represents the combined acreage",https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=commercial&UseSearch=no&pin=042394385003&jur=107&taxyr=2025&LMparent=20,,39.02434941,-77.43410482,2025-08-10,SEP,39.02434941,,-8619925.1186,4725160.016999997
379,442,PEC-LDN-0172,Loudoun County,RIDGETOP CENTER,Amazon Data Services Inc,21670 RIDGETOP CIR,30306633000,11.96,268339,,Redevelopment,Proposed,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=land_summary&UseSearch=no&pin=030306633000&jur=107&taxyr=2025&LMparent=20,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/4A8DECD0-B1EF-4677-B44F-A8C04C863B62?tab=locations,39.02472554,-77.40990572,2025-08-10,SEP,39.02472554,,-8617231.2871,4725213.913099997
380,443,PEC-LDN-0173,Loudoun County,HORSESHOE DRIVE,TA Realty,45925 HORSESHOE DR,30300991000,11.05,481220,,Redevelopment,Proposed,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=030300991000&jur=107&taxyr=2025,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/8628ddc2-6e18-48aa-af54-fec33b62c2c2?tab=attachments,39.02602279,-77.41160486,2025-08-10,SEP,39.02602279,,-8617420.4345,4725399.799699999
381,444,PEC-LDN-0174,Loudoun County,Ashburn Data Center,SCOREBOARD LANDCO BORROWER LLC,21300 COACH GIBBS DR,42363888000,44.4,1176000,,Redevelopment,Proposed,Former site of the Washington Commanders training facility,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=042363888000&jur=107&taxyr=2025,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/f2ea6049-532c-4cf9-b48c-f45534a9f87d?tab=attachments,39.02697029,-77.44412715,2025-08-10,SEP,39.02697029,,-8621040.7993,4725535.571800001
382,445,PEC-COF-0001,City of Fredericksburg,NEON AT CELEBRATE VIRGINIA SOUTH,STACK INFRASTRUCTURE,3050 GORDON W SHELTON,7860-50-3126,250.0,,,New,Proposed,"No square footage, but 8-12 building anticipated. This project covers multiple parcels. The total acreage has been represented here.",https://maps.fredericksburgva.gov/ParcelViewer/#/mwl?zoom=16&location=-77.515419_38.317444,https://www.datacenterdynamics.com/en/news/stack-infrastructure-files-for-10bn-data-center-in-fredericksburg-virginia/,38.31870691,-77.51735329,2025-08-11,SEP,38.31870691,,-8629192.2959,4624546.7597
383,446,PEC-STA-0009,Stafford County,Forest Lane Data Center,Real Estate Pursuits 2LC,South of Forest Lane,59-70,844.21,7068000,,New,Proposed,This project covers multiple parcels. The total acreage has been represented here. Previously zoned for residential development,https://va-stafford-assessor.publicaccessnow.com/PropertySearch/PropertyDetails.aspx?p=59%20%20%20%20%20%20%20%2070&a=39515,https://app.sharebase.com/#/folder/45768/share/528-njPyo32MePFy87Z5AbBoo0pC540,38.27028712,-77.39974094,2025-08-11,SEP,38.27028712,,-8616099.749,4617678.997000001
384,447,PEC-STA-0010,Stafford County,Sisson North,Real Estate Pursuits 2LC,1301 KINGS HWY,59 75D,106.48,1140000,,New,Proposed,This project covers multiple parcels. The total acreage has been represented here. Potentially tied to the Forest Lane Data Center,https://va-stafford-assessor.publicaccessnow.com/PropertySearch/PropertyDetails.aspx?p=59%20%20%20%20%20%20%20%2075D&a=58576,https://app.sharebase.com/#/folder/25961/share/528-yQozqmn5XpbUDzV-NPVaxs9--JIo,38.25873237,-77.38704845,2025-08-11,SEP,38.25873237,,-8614686.8274,4616040.772
385,448,PEC-LDN-0155,Loudoun County,MERCURE BUSINESS PARK LOTS 19 AND 20,Chuck Kuhn,"44083 MERCURE CIR , STERLING, VA, 20166",91490220000,11.04,178648,,Redevelopment,Proposed,"Currently warehouses. Project covers more than one parcel, the acreage represents the combined acreage",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=091490220000&jur=107&taxyr=2025,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/306dbd90-969b-4e70-ac97-be032ae24344?tab=attachments,38.98500128,-77.47916536,2025-08-06,SEP,38.98310036,,-8624939.4519,4719531.077200003
386,449,PEC-LDN-0158,Loudoun County,SHAW ROAD BUSINESS PARK,ICOV II SHAW ROAD OWNER LLC,22930 SHAW RD,034372453000,9.6,0,,Redevelopment,Proposed,Currently flex warehouse,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=034372453000&jur=107&taxyr=2025,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/61643009-52F9-4C98-9F52-3FB4D2263170?tab=attachments,38.98131834,-77.4222459,2025-08-06,SEP,38.98131834,,-8618604.9897,4718995.938199997
387,450,PEC-LDN-0060,Loudoun County,ACC4 Digital Realty,Digital Realty,44480 HASTINGS DR,060178810000,17.15,286865,,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=060178810000&jur=107&taxyr=2024,,39.01794393,-77.4626604,2025-08-11,SEP,39.01794393,,-8623103.9112,4724242.2126
388,451,PEC-LDN-0060A,Loudoun County,ACC11 Digital Realty,Digital Realty,Corner of Gresham and Waxpool,061373570000,9.1,395829,,Expansion,Proposed,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=061373570000&jur=107&taxyr=2025,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/72E98EAA-F26D-4639-B064-77C8BF2DFEA6?tab=attachments,39.01489305,-77.46362926,2025-08-11,SEP,39.01489305,,-8623211.7642,4723805.0988000035
389,452,PEC-LDN-0098,Loudoun County,NTT Global Data Centers,NTT GLOBAL DATA CENTERS VA LLC,44245 GIGABIT PLZ,088407447000,77.92,1376853,32.0,"Operating, Expanding",Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=088407447000&jur=107&taxyr=2024&LMparent=20,,39.018154,-77.47288888,2025-08-11,SEP,39.018154,,-8624242.5404,4724272.310999997
390,453,PEC-LDN-0098A,Loudoun County,NTT Global Data Centers Building 7,NTT GLOBAL DATA CENTERS VA LLC,44245 GIGABIT PLZ,088407447000,0.0,270856,,Expansion,Existing,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=088407447000&jur=107&taxyr=2024&LMparent=20,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/D44DB647-CD20-4FAD-8BEF-A0CDEBD6372B?tab=attachments,39.01596573,-77.47207657,2025-08-11,SEP,39.01596573,,-8624152.1145,4723958.784500003
391,454,PEC-LDN-0098B,Loudoun County,NTT Global Data Centers Building 9,NTT GLOBAL DATA CENTERS VA LLC,44245 GIGABIT PLZ,088407447000,0.0,220132,,Expansion,Proposed,,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=061450432000&jur=107&taxyr=2025&LMparent=20,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/9004B0D2-070E-4A8F-B6DF-746370C4688B?tab=attachments,39.01865646,-77.47586733,2025-08-11,SEP,39.01865646,,-8624574.0999,4724344.3028
392,455,PEC-LDN-0096,Loudoun County,AID1 DataBank,GI TC ASHBURN LLC,21625 RED RUM DR,088381788000,15.21,146154,,"Operating, Expanding",Existing,"Shown as ""Storage Warehouse""",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=088381788000&jur=107&taxyr=2024,,39.01561562,-77.48246656,2025-08-11,SEP,39.01561562,,-8625308.7229,4723908.623099998
393,456,PEC-LDN-0096A,Loudoun County,Parcel J at Ashburn Center,GI TC ASHBURN LLC,21625 RED RUM DR,088381788000,0.0,154583,,Redevelopment,Proposed,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=088381788000&jur=107&taxyr=2024,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/bb5f1aed-1eda-4c62-8c86-d8e940d94a8c?tab=locations,39.0157112,-77.48335525,2025-08-11,SEP,39.0157112,,-8625407.6514,4723922.317100003
394,457,PEC-LDN-0176,Loudoun County,CYRUSONE BROADLANDS DATA CENTER,CyrusOne,Belmont Road and Dulles Greenway,154199491000,57.61,784600,,New,Proposed,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=154199491000&jur=107&taxyr=2025,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/A3CFB06B-5F39-4218-A8C5-D494E4ABAB9B?tab=locations,39.03337503,-77.52170681,2025-08-11,SEP,39.03337503,,-8629676.9275,4726453.387400001
395,458,PEC-LDN-0132A,Loudoun County,PROJECT ASPEN,HAYDEN TECHNOLOGIES LLC,20491 GOOSE LANDING LN,194498227000,0.0,324890,,Expansion,Proposed,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=194498227000&jur=107&taxyr=2024,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/e48043e8-fdbb-4e91-aa87-60d35cb71173?tab=attachments,,-77.53494952,2025-08-11,SEP,,,,
396,459,PEC-LDN-0130A,Loudoun County,Project Celtic Phase 2,Google,20649 ENERGY PARK DR,193186982000,0.0,1190996,,Expansion,Proposed,"Building 3, 4, & 5",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=193186982000&jur=107&taxyr=2024,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/4b096fd7-53cd-49a4-a1c0-32e42413c3c9?tab=attachments,39.05390105,-77.54464697,2025-08-11,SEP,39.05390105,,-8632230.6144,4729395.379000001
397,460,PEC-LDN-0131,Loudoun County,COMPASS DATACENTERS IAD I,Compass,42247 THUNDERBALL DR,194103673001,97.12,551029,,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=194103673001&jur=107&taxyr=2024&LMparent=20,,39.0438211,-77.53760127,2025-08-11,SEP,39.0438211,,-8631446.2907,4727950.514399998
398,462,PEC-LDN-0177,Loudoun County,Cochran Mill Road,Twin Creeks LLC,42277 COCHRAN MILL RD,151494358000,53.11,811129,,New,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/308CC962-0022-4914-AE51-DC263552E62C?tab=attachments,39.07463309,-77.51653983,2025-08-11,SEP,39.07463309,,-8629101.7419,4732367.7676
399,463,PEC-LDN-0178,Loudoun County,TELOS DATA CENTER,MARC SOLOMON,19886 ASHBURN RD,083287772000,25.29,180000,,Redevelopment,Proposed,Project adjacent to a church,,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/D476DA12-5225-4CDE-B20E-0115B3DEC520?tab=locations,39.06702471,-77.47856722,2025-08-11,SEP,39.06702471,,-8624874.6503,4731276.839599997
400,465,PEC-CAR-0012,Caroline County,CleanArc,"CleanArc Data Centers Operating, LLC","18188 Bazaar Ave, Ruther Glen",53-A-64B,650.0,490000,,New,Proposed,,,https://co.caroline.va.us/DocumentCenter/View/9996/SP-18-2024--CADC-VA-Bazaar,38.01545495,-77.49723734,2025-09-12,SEP,38.01545495,,-8626952.9986,4581609.309100002
401,466,PEC-CHE-0006,Chesterfield County,Project Peanut,Google,2700 Bermuda Hundred Road,8306513084,300.0,"855,000",,New,Proposed,,https://www.chesterfield.gov/828/Real-Estate-Assessment-Data#/Details/830651308400000,https://www.wric.com/news/local-news/chesterfield-county/google-site-plan-project-peanut-data-center-chesterfield/,37.34457061,-77.30399004,2026-03-19,SEP,37.34457061,,-8605440.8075,4487244.935800001
402,467,PEC-CHE-0003,Chesterfield County,Project Loch,Google,751 WATKINS CENTRE PKWY,7.16706972e+14,349.97,,,New,Proposed,"Square footage not reported. Project covers more than one parcel, the acreage represents the combined acreage",https://www.chesterfield.gov/828/Real-Estate-Assessment-Data#/Details/716706972000002,https://chesterfieldfits.com/site/wp-content/uploads/2025/05/25SN1040-Watkins.-Proffers.-Executed.-5.9.25-01718951xBE3E4.pdf,37.49906414,-77.69161552,2025-09-12,SEP,37.49906414,,-8648591.0786,4508900.078599997
